category	file	line	text
offset-size-arithmetic	libclammspack/mspack/cabd.c	703	      /* bytes 8-11 are the overall length of the cabinet */
offset-size-arithmetic	libclammspack/mspack/cabd.c	704	      case 8:  cablen_u32  = *p++;       state++; break;
offset-size-arithmetic	libclammspack/mspack/cabd.c	705	      case 9:  cablen_u32 |= *p++ << 8;  state++; break;
offset-size-arithmetic	libclammspack/mspack/cabd.c	706	      case 10: cablen_u32 |= *p++ << 16; state++; break;
offset-size-arithmetic	libclammspack/mspack/cabd.c	707	      case 11: cablen_u32 |= *p++ << 24; state++; break;
offset-size-arithmetic	libclammspack/mspack/cabd.c	711	      /* bytes 16-19 are the offset within the cabinet of the filedata */
offset-size-arithmetic	libclammspack/mspack/cabd.c	712	      case 16: foffset_u32  = *p++;       state++; break;
offset-size-arithmetic	libclammspack/mspack/cabd.c	713	      case 17: foffset_u32 |= *p++ << 8;  state++; break;
offset-size-arithmetic	libclammspack/mspack/cabd.c	714	      case 18: foffset_u32 |= *p++ << 16; state++; break;
offset-size-arithmetic	libclammspack/mspack/cabd.c	715	      case 19: foffset_u32 |= *p++ << 24;
offset-size-arithmetic	libclammspack/mspack/cabd.c	717	         * the offset in the file of this potential cabinet */
offset-size-arithmetic	libclammspack/mspack/cabd.c	718	        caboff = offset + (p - &buf[0]) - 20;
offset-size-arithmetic	libclammspack/mspack/cabd.c	720	        /* should reading cabinet fail, restart search just after 'MSCF' */
offset-size-arithmetic	libclammspack/mspack/cabd.c	721	        offset = caboff + 4;
offset-size-arithmetic	libclammspack/mspack/cabd.c	726	        if (caboff == 0) *firstlen = (off_t) cablen_u32;
offset-size-arithmetic	libclammspack/mspack/cabd.c	729	         * the cabinet, and that the offset + the alleged length are
offset-size-arithmetic	libclammspack/mspack/cabd.c	731	         * mode, don't check the alleged length, allow it to be garbage */
offset-size-arithmetic	libclammspack/mspack/cabd.c	733	            ((caboff + (off_t) foffset_u32) < (flen + 32)) &&
offset-size-arithmetic	libclammspack/mspack/cabd.c	734	            (((caboff + (off_t) cablen_u32)  < (flen + 32)) || self->salvage))
offset-size-arithmetic	libclammspack/mspack/cabd.c	741	          if (cabd_read_headers(sys, fh, cab, caboff, self->salvage, 1)) {
offset-size-arithmetic	libclammspack/mspack/cabd.c	755	            /* cause the search to restart after this cab's data. */
offset-size-arithmetic	libclammspack/mspack/cabd.c	756	            offset = caboff + (off_t) cablen_u32;
offset-size-arithmetic	libclammspack/mspack/cabd.c	759	            /* detect 32-bit off_t overflow */
offset-size-arithmetic	libclammspack/mspack/cabd.c	768	        /* restart search */
offset-size-arithmetic	libclammspack/mspack/cabd.c	782	    } /* for (... p < pend ...) */
offset-size-arithmetic	libclammspack/mspack/cabd.c	783	  } /* for (... offset < length ...) */
offset-size-arithmetic	libclammspack/mspack/cabd.c	800	static int cabd_prepend(struct mscab_decompressor *base,
offset-size-arithmetic	libclammspack/mspack/cabd.c	807	static int cabd_append(struct mscab_decompressor *base,
offset-size-arithmetic	libclammspack/mspack/cabd.c	87	  off_t *firstlen, struct mscabd_cabinet_p **firstcab);
offset-size-arithmetic	libclammspack/mspack/cabd.c	893	    /* append rfol's data to lfol */
offset-size-arithmetic	libclammspack/mspack/cabd.c	980	     * offset and length of each file. */
offset-size-arithmetic	libclammspack/mspack/cabd.c	982	        if (!r || (l->offset != r->offset) || (l->length != r->length)) {
offset-size-arithmetic	libclammspack/mspack/cabd.c	996	            if (l->offset == r->offset && l->length == r->length) break;
offset-size-arithmetic	libclammspack/mspack/chm.h	106	  struct mschmd_header *chm;         /* CHM file being decompressed          */
offset-size-arithmetic	libclammspack/mspack/chm.h	107	  off_t length;                      /* uncompressed length of LZX stream    */
offset-size-arithmetic	libclammspack/mspack/chm.h	108	  off_t offset;                      /* uncompressed offset within stream    */
offset-size-arithmetic	libclammspack/mspack/chm.h	109	  off_t inoffset;                    /* offset in input file                 */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1001	    /* seek to input data */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1002	    if (sys->seek(self->d->infh, self->d->inoffset, MSPACK_SYS_SEEK_START)) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	1007	    /* get to correct offset. */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1009	    if ((bytes = file->offset - self->d->offset)) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	1013	    /* if getting to the correct offset was error free, unpack file */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1015	      off_t length = file->length;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1016	      off_t maxlen = self->d->length - file->offset;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1019	                     "compressed section", length - maxlen);
offset-size-arithmetic	libclammspack/mspack/chmd.c	1020	        length = maxlen + 1; /* should decompress but still error out */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1028	    self->d->inoffset = sys->tell(self->d->infh);
offset-size-arithmetic	libclammspack/mspack/chmd.c	1052	  self->d->offset += bytes;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1071	  struct mschmd_sec_mscompressed *sec;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1075	  sec = (struct mschmd_sec_mscompressed *) file->section;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1077	  /* ensure we have a mscompressed content section */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1101	  /* read reset_interval and window_size and validate version number */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1109	    window_size    = EndGetI32(&data[lzxcd_WindowSize])    * LZX_FRAME_SIZE;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1120	  /* find window_bits from window_size */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1141	  entry = file->offset / reset_interval;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1149	     * uncompressed length up to the next reset interval */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1150	    length += reset_interval - 1;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1151	    length &= -reset_interval;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1155	     * the beginning. Use spaninfo to get the uncompressed length */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1165	   * + offset of chosen reset interval from start of compressed stream */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1166	  self->d->inoffset = file->section->chm->sec0.offset + sec->content->offset + offset;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1168	  /* set start offset and overall remaining stream length */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1169	  self->d->offset = entry * LZX_FRAME_SIZE;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1171	  length -= self->d->offset;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1190	                            struct mschmd_sec_mscompressed *sec,
offset-size-arithmetic	libclammspack/mspack/chmd.c	1192	                            off_t *length_ptr, off_t *offset_ptr)
offset-size-arithmetic	libclammspack/mspack/chmd.c	1207	    if (sec->rtable->length > 1000000) { /* arbitrary upper limit */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1224	    /* get the uncompressed length of the LZX stream */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1225	    if (read_off64(length_ptr, &data[lzxrt_UncompLen], sys, self->d->infh)) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	1231	    pos = EndGetI32(&data[lzxrt_TableOffset]) + (entry * entrysize);
offset-size-arithmetic	libclammspack/mspack/chmd.c	1233	    /* ensure reset table entry for this offset exists */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1235	        pos <= (sec->rtable->length - entrysize))
offset-size-arithmetic	libclammspack/mspack/chmd.c	1243	            err = read_off64(offset_ptr, &data[pos], sys, self->d->infh);
offset-size-arithmetic	libclammspack/mspack/chmd.c	1270	                         struct mschmd_sec_mscompressed *sec,
offset-size-arithmetic	libclammspack/mspack/chmd.c	1271	                         off_t *length_ptr)
offset-size-arithmetic	libclammspack/mspack/chmd.c	1286	    /* unconditionally set length here, because gcc -Wuninitialized isn't
offset-size-arithmetic	libclammspack/mspack/chmd.c	1289	     * spook humans (even false positives) */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1298	    /* get the uncompressed length of the LZX stream */
offset-size-arithmetic	libclammspack/mspack/chmd.c	1299	    err = read_off64(length_ptr, data, sys, self->d->infh);
offset-size-arithmetic	libclammspack/mspack/chmd.c	1319	                         struct mschmd_sec_mscompressed *sec,
offset-size-arithmetic	libclammspack/mspack/chmd.c	1342	    (*f_ptr)->filename = (char *) name;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1368	  len = (int) file->length;
offset-size-arithmetic	libclammspack/mspack/chmd.c	1374	  if (sys->seek(self->d->infh, file->section->chm->sec0.offset
offset-size-arithmetic	libclammspack/mspack/chmd.c	1407	static int read_off64(off_t *var, unsigned char *mem,
offset-size-arithmetic	libclammspack/mspack/chmd.c	1438	static off_t read_encint(const unsigned char **p, const unsigned char *end,
offset-size-arithmetic	libclammspack/mspack/chmd.c	219	  /* if this CHM was being decompressed, free decompression state */
offset-size-arithmetic	libclammspack/mspack/chmd.c	29	  const char *filename, struct mschmd_file *f_ptr, int f_size);
offset-size-arithmetic	libclammspack/mspack/chmd.c	309	      read_off64(&chm->dir_offset,  &buf[chmhst_OffsetHS1],  sys, fh) ||
offset-size-arithmetic	libclammspack/mspack/chmd.c	310	      read_off64(&chm->sec0.offset, &buf[chmhst3_OffsetCS0], sys, fh))
offset-size-arithmetic	libclammspack/mspack/chmd.c	315	  /* seek to header section 0 */
offset-size-arithmetic	libclammspack/mspack/chmd.c	324	  if (read_off64(&chm->length, &buf[chmhs0_FileLen], sys, fh)) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	328	  /* compare declared CHM file size against actual size */
offset-size-arithmetic	libclammspack/mspack/chmd.c	332	                   chm->length - filelen);
offset-size-arithmetic	libclammspack/mspack/chmd.c	336	                   filelen - chm->length);
offset-size-arithmetic	libclammspack/mspack/chmd.c	340	  /* seek to header section 1 */
offset-size-arithmetic	libclammspack/mspack/chmd.c	341	  if (sys->seek(fh, chm->dir_offset, MSPACK_SYS_SEEK_START)) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	350	  chm->dir_offset = sys->tell(fh);
offset-size-arithmetic	libclammspack/mspack/chmd.c	361	    chm->sec0.offset = chm->dir_offset + (chm->chunk_size * chm->num_chunks);
offset-size-arithmetic	libclammspack/mspack/chmd.c	364	  /* check if content offset or file size is wrong */
offset-size-arithmetic	libclammspack/mspack/chmd.c	365	  if (chm->sec0.offset > chm->length) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	372	  if (chm->chunk_size < (pmgl_Entries + 2)) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	393	  if ((off_t)chm->chunk_size * (off_t)chm->num_chunks > chm->length) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	419	  /* seek to the first PMGL chunk, and reduce the number of chunks to read */
offset-size-arithmetic	libclammspack/mspack/chmd.c	421	    off_t pmgl_offset = (off_t) chm->first_pmgl * (off_t) chm->chunk_size;
offset-size-arithmetic	libclammspack/mspack/chmd.c	428	  if (!(chunk = (unsigned char *) sys->alloc(sys, (size_t)chm->chunk_size))) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	436	    if (sys->read(fh, chunk, (int)chm->chunk_size) != (int)chm->chunk_size) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	448	        (chm->chunk_size - pmgl_Entries))
offset-size-arithmetic	libclammspack/mspack/chmd.c	454	    end = &chunk[chm->chunk_size - 2];
offset-size-arithmetic	libclammspack/mspack/chmd.c	46	  struct mschm_decompressor_p *self, struct mschmd_sec_mscompressed *sec,
offset-size-arithmetic	libclammspack/mspack/chmd.c	461	      if (err || (name_len > (unsigned int) (end - p))) goto encint_err;
offset-size-arithmetic	libclammspack/mspack/chmd.c	468	      /* ignore blank or one-char (e.g. "/") filenames we'd return as blank */
offset-size-arithmetic	libclammspack/mspack/chmd.c	47	  unsigned int entry, off_t *length_ptr, off_t *offset_ptr);
offset-size-arithmetic	libclammspack/mspack/chmd.c	473	       * directory names, which end with a "/" */
offset-size-arithmetic	libclammspack/mspack/chmd.c	475	        if ((name_len > 0) && (name[name_len-1] == '/')) continue;
offset-size-arithmetic	libclammspack/mspack/chmd.c	483	      if (!(fi = (struct mschmd_file *) sys->alloc(sys, sizeof(struct mschmd_file) + name_len + 1))) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	489	      fi->filename = (char *) &fi[1];
offset-size-arithmetic	libclammspack/mspack/chmd.c	49	  struct mschm_decompressor_p *self, struct mschmd_sec_mscompressed *sec,
offset-size-arithmetic	libclammspack/mspack/chmd.c	50	  off_t *length_ptr);
offset-size-arithmetic	libclammspack/mspack/chmd.c	52	  struct mschm_decompressor_p *self, struct mschmd_sec_mscompressed *sec,
offset-size-arithmetic	libclammspack/mspack/chmd.c	552	     * https://developercommunity.visualstudio.com/content/problem/363489/c4701-false-positive-warning.html */
offset-size-arithmetic	libclammspack/mspack/chmd.c	59	  off_t *var, unsigned char *mem, struct mspack_system *sys,
offset-size-arithmetic	libclammspack/mspack/chmd.c	62	  const unsigned char **p, const unsigned char *end, int *err);
offset-size-arithmetic	libclammspack/mspack/chmd.c	650	        size_t size = sizeof(unsigned char *) * chm->num_chunks;
offset-size-arithmetic	libclammspack/mspack/chmd.c	667	    /* seek to block and read it */
offset-size-arithmetic	libclammspack/mspack/chmd.c	668	    if (sys->seek(fh, (off_t) (chm->dir_offset + (chunk_num * chm->chunk_size)),
offset-size-arithmetic	libclammspack/mspack/chmd.c	675	    if (sys->read(fh, buf, (int)chm->chunk_size) != (int)chm->chunk_size) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	694	/* searches a PMGI/PMGL chunk for a given filename entry. Returns -1 on
offset-size-arithmetic	libclammspack/mspack/chmd.c	710	    const unsigned char *start, *end, *p;
offset-size-arithmetic	libclammspack/mspack/chmd.c	739	    start       = &chunk[chm->chunk_size - 2];
offset-size-arithmetic	libclammspack/mspack/chmd.c	740	    end         = &chunk[chm->chunk_size - qr_size];
offset-size-arithmetic	libclammspack/mspack/chmd.c	750	    if (qr_size > chm->chunk_size) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	757	    if (((int)qr_entries * 2) > (start - end)) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	769	            /* compare filename with entry QR points to */
offset-size-arithmetic	libclammspack/mspack/chmd.c	770	            p = &chunk[entries_off + (M ? EndGetI16(start - (M << 1)) : 0)];
offset-size-arithmetic	libclammspack/mspack/chmd.c	772	            if (err || (name_len > (unsigned int) (end - p))) goto encint_err;
offset-size-arithmetic	libclammspack/mspack/chmd.c	773	            cmp = compare(filename, (char *)p, fname_len, name_len);
offset-size-arithmetic	libclammspack/mspack/chmd.c	789	        p = &chunk[entries_off + (M ? EndGetI16(start - (M << 1)) : 0)];
offset-size-arithmetic	libclammspack/mspack/chmd.c	809	        if (err || (name_len > (unsigned int) (end - p))) goto encint_err;
offset-size-arithmetic	libclammspack/mspack/chmd.c	810	        cmp = compare(filename, (char *)p, fname_len, name_len);
offset-size-arithmetic	libclammspack/mspack/chmd.c	826	            while (p < end && (*p++ & 0x80)); /* skip section ENCINT */
offset-size-arithmetic	libclammspack/mspack/chmd.c	827	            while (p < end && (*p++ & 0x80)); /* skip offset ENCINT */
offset-size-arithmetic	libclammspack/mspack/chmd.c	828	            while (p < end && (*p++ & 0x80)); /* skip length ENCINT */
offset-size-arithmetic	libclammspack/mspack/chmd.c	832	            while (p < end && (*p++ & 0x80)); /* skip chunk number ENCINT */
offset-size-arithmetic	libclammspack/mspack/chmd.c	952	  case 0: /* Uncompressed section file */
offset-size-arithmetic	libclammspack/mspack/chmd.c	953	    /* simple seek + copy */
offset-size-arithmetic	libclammspack/mspack/chmd.c	954	    if (sys->seek(self->d->infh, chm->sec0.offset + file->offset,
offset-size-arithmetic	libclammspack/mspack/chmd.c	961	      off_t length = file->length;
offset-size-arithmetic	libclammspack/mspack/chmd.c	962	      off_t maxlen = chm->length - sys->tell(self->d->infh);
offset-size-arithmetic	libclammspack/mspack/chmd.c	965	                     length - maxlen);
offset-size-arithmetic	libclammspack/mspack/chmd.c	978	        length -= run;
offset-size-arithmetic	libclammspack/mspack/chmd.c	987	    if (!self->d->state || (file->offset < self->d->offset)) {
offset-size-arithmetic	libclammspack/mspack/chmd.c	995	    /* check file offset is not impossible */
offset-size-arithmetic	libclammspack/mspack/chmd.c	996	    if (file->offset > self->d->length) {
offset-size-arithmetic	libclammspack/mspack/crc32.c	22	 *  sends each low-bit to high-bit; and the result is transmission bit
offset-size-arithmetic	libclammspack/mspack/debug.c	20	  printf("- filename=\"%s\"\n", cab->base.filename);
offset-size-arithmetic	libclammspack/mspack/debug.c	21	  printf("- base_offset=%ld\n", cab->base.base_offset);
offset-size-arithmetic	libclammspack/mspack/debug.c	22	  printf("- length=%ld\n", cab->base.length);
offset-size-arithmetic	libclammspack/mspack/debug.c	38	             dat, dat->cab, dat->offset, dat->num_blocks);
offset-size-arithmetic	libclammspack/mspack/debug.c	44	           fi, fi->filename, fi->length,
offset-size-arithmetic	libclammspack/mspack/kwaj.h	46	/* input buffer size during decompression - not worth parameterising IMHO */
offset-size-arithmetic	libclammspack/mspack/kwaj.h	59	/* define decoding table sizes */
offset-size-arithmetic	libclammspack/mspack/kwaj.h	96	    /* huffman code lengths */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	186	    /* 4 bytes: length of unpacked file */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	192	    /* 2 bytes: unknown purpose */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	197	    /* 2 bytes: length of section, then [length] bytes: unknown purpose */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	204	    /* filename and extension */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	207	        /* allocate memory for maximum length filename */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	211	        /* copy filename if present */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	214	            if ((len = sys->read(fh, &buf[0], 9)) < 2) return MSPACK_ERR_READ;
offset-size-arithmetic	libclammspack/mspack/kwajd.c	218	            /* seek to byte after string ended in file */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	219	            if (sys->seek(fh, (off_t)(i + 1 - len), MSPACK_SYS_SEEK_CUR))
offset-size-arithmetic	libclammspack/mspack/kwajd.c	228	            if ((len = sys->read(fh, &buf[0], 4)) < 2) return MSPACK_ERR_READ;
offset-size-arithmetic	libclammspack/mspack/kwajd.c	232	            /* seek to byte after string ended in file */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	233	            if (sys->seek(fh, (off_t)(i + 1 - len), MSPACK_SYS_SEEK_CUR))
offset-size-arithmetic	libclammspack/mspack/kwajd.c	240	    /* 2 bytes: extra text length then [length] bytes of extra text data */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	271	    /* seek to the compressed data */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	272	    if (sys->seek(fh, hdr->data_offset, MSPACK_SYS_SEEK_START)) {
offset-size-arithmetic	libclammspack/mspack/kwajd.c	377	        i_end = lzh->i_end;                             \
offset-size-arithmetic	libclammspack/mspack/kwajd.c	403	    if (lzh->input_end && bits_left < lzh->input_end)   \
offset-size-arithmetic	libclammspack/mspack/kwajd.c	409	    if (lzh->input_end && bits_left < lzh->input_end)   \
offset-size-arithmetic	libclammspack/mspack/kwajd.c	455	    /* read huffman table symbol lengths and build huffman trees */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	467	            len += 2;
offset-size-arithmetic	libclammspack/mspack/kwajd.c	468	            lit_run = 0; /* not the end of a literal run */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	469	            READ_HUFFSYM_SAFE(OFFSET, j); offset = j << 6;
offset-size-arithmetic	libclammspack/mspack/kwajd.c	473	            while (len-- > 0) {
offset-size-arithmetic	libclammspack/mspack/kwajd.c	474	                lzh->window[pos] = lzh->window[(pos+4096-offset) & 4095];
offset-size-arithmetic	libclammspack/mspack/kwajd.c	476	                pos++; pos &= 4095;
offset-size-arithmetic	libclammspack/mspack/kwajd.c	480	            READ_HUFFSYM_SAFE(LITLEN, len); len++;
offset-size-arithmetic	libclammspack/mspack/kwajd.c	481	            lit_run = (len == 32) ? 0 : 1; /* end of a literal run? */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	482	            while (len-- > 0) {
offset-size-arithmetic	libclammspack/mspack/kwajd.c	487	                pos++; pos &= 4095;
offset-size-arithmetic	libclammspack/mspack/kwajd.c	502	static int lzh_read_lens(struct kwajd_stream *lzh,
offset-size-arithmetic	libclammspack/mspack/kwajd.c	521	            else { READ_BITS_SAFE(sel, 1); if (sel == 0)  lens[i] = ++c;
offset-size-arithmetic	libclammspack/mspack/kwajd.c	548	        lzh->input_end += 8;
offset-size-arithmetic	libclammspack/mspack/kwajd.c	562	    /* update i_ptr and i_end */
offset-size-arithmetic	libclammspack/mspack/kwajd.c	564	    lzh->i_end = &lzh->inbuf[read];
offset-size-arithmetic	libclammspack/mspack/lzssd.c	61	    pos = LZSS_WINDOW_SIZE - ((mode == LZSS_MODE_QBASIC) ? 18 : 16);
offset-size-arithmetic	libclammspack/mspack/lzssd.c	71	                ENSURE_BYTES; window[pos] = *i_ptr++;
offset-size-arithmetic	libclammspack/mspack/lzssd.c	73	                pos++; pos &= LZSS_WINDOW_SIZE - 1;
offset-size-arithmetic	libclammspack/mspack/lzssd.c	77	                ENSURE_BYTES; mpos = *i_ptr++;
offset-size-arithmetic	libclammspack/mspack/lzssd.c	78	                ENSURE_BYTES; mpos |= (*i_ptr & 0xF0) << 4;
offset-size-arithmetic	libclammspack/mspack/lzssd.c	79	                len = (*i_ptr++ & 0x0F) + 3;
offset-size-arithmetic	libclammspack/mspack/lzssd.c	80	                while (len--) {
offset-size-arithmetic	libclammspack/mspack/lzssd.c	83	                    pos++;  pos  &= LZSS_WINDOW_SIZE - 1;
offset-size-arithmetic	libclammspack/mspack/lzssd.c	84	                    mpos++; mpos &= LZSS_WINDOW_SIZE - 1;
offset-size-arithmetic	libclammspack/mspack/lzx.h	155	/* see description of output_length in lzxd_init() */
offset-size-arithmetic	libclammspack/mspack/lzx.h	156	extern void lzxd_set_output_length(struct lzxd_stream *lzx,
offset-size-arithmetic	libclammspack/mspack/lzx.h	31	#define LZX_ALIGNED_NUM_ELEMENTS     (8)   /* aligned offset tree #elements */
offset-size-arithmetic	libclammspack/mspack/lzx.h	33	#define LZX_NUM_SECONDARY_LENGTHS    (249) /* length tree #elements */
offset-size-arithmetic	libclammspack/mspack/lzx.h	46	#define LZX_FRAME_SIZE (32768) /* the size of a frame in LZX */
offset-size-arithmetic	libclammspack/mspack/lzx.h	54	  off_t   length;                 /* overall decompressed length of stream   */
offset-size-arithmetic	libclammspack/mspack/lzx.h	57	  unsigned int   window_size;     /* window size                             */
offset-size-arithmetic	libclammspack/mspack/lzx.h	58	  unsigned int   ref_data_size;   /* LZX DELTA reference data size           */
offset-size-arithmetic	libclammspack/mspack/lzx.h	59	  unsigned int   num_offsets;     /* number of match_offset entries in table */
offset-size-arithmetic	libclammspack/mspack/lzx.h	60	  unsigned int   window_posn;     /* decompression offset within window      */
offset-size-arithmetic	libclammspack/mspack/lzx.h	61	  unsigned int   frame_posn;      /* current frame offset within in window   */
offset-size-arithmetic	libclammspack/mspack/lzx.h	65	  unsigned int   R0, R1, R2;      /* for the LRU offset system               */
offset-size-arithmetic	libclammspack/mspack/lzx.h	66	  unsigned int   block_length;    /* uncompressed length of this LZX block   */
offset-size-arithmetic	libclammspack/mspack/lzx.h	67	  unsigned int   block_remaining; /* uncompressed bytes still left to decode */
offset-size-arithmetic	libclammspack/mspack/lzx.h	71	  unsigned char  intel_started;   /* has intel E8 decoding started?          */
offset-size-arithmetic	libclammspack/mspack/lzx.h	73	  unsigned char  header_read;     /* have we started decoding at all yet?    */
offset-size-arithmetic	libclammspack/mspack/lzx.h	74	  unsigned char  input_end;       /* have we reached the end of input?       */
offset-size-arithmetic	libclammspack/mspack/lzx.h	80	  unsigned char *inbuf, *i_ptr, *i_end, *o_ptr, *o_end;
offset-size-arithmetic	libclammspack/mspack/lzx.h	83	  /* huffman code lengths */
offset-size-arithmetic	libclammspack/mspack/lzx.h	84	  unsigned char PRETREE_len  [LZX_PRETREE_MAXSYMBOLS  + LZX_LENTABLE_SAFETY];
offset-size-arithmetic	libclammspack/mspack/lzx.h	85	  unsigned char MAINTREE_len [LZX_MAINTREE_MAXSYMBOLS + LZX_LENTABLE_SAFETY];
offset-size-arithmetic	libclammspack/mspack/lzx.h	86	  unsigned char LENGTH_len   [LZX_LENGTH_MAXSYMBOLS   + LZX_LENTABLE_SAFETY];
offset-size-arithmetic	libclammspack/mspack/lzx.h	87	  unsigned char ALIGNED_len  [LZX_ALIGNED_MAXSYMBOLS  + LZX_LENTABLE_SAFETY];
offset-size-arithmetic	libclammspack/mspack/lzxd.c	102	/* BUILD_TABLE(tbl) builds a huffman lookup table from code lengths */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	138	static int lzxd_read_lens(struct lzxd_stream *lzx, unsigned char *lens,
offset-size-arithmetic	libclammspack/mspack/lzxd.c	147	  /* read lengths for pretree (20 symbols, lengths stored in fixed 4 bits) */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	159	      while (y--) lens[x++] = 0;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	164	      while (y--) lens[x++] = 0;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	170	      z = lens[x] - z; if (z < 0) z += 17;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	171	      while (y--) lens[x++] = z;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	174	      /* code = 0 to 16, delta current length entry */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	175	      z = lens[x] - z; if (z < 0) z += 17;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	176	      lens[x++] = z;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	200	 * extra_bits[] states how many bits of offset-from-base data is needed.
offset-size-arithmetic	libclammspack/mspack/lzxd.c	207	 * position_base[i] = position_base[i-1] + (1 << extra_bits[i-1])
offset-size-arithmetic	libclammspack/mspack/lzxd.c	283	  unsigned int window_size = 1 << window_bits;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	303	  /* round up input buffer size to multiple of two */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	304	  input_buffer_size = (input_buffer_size + 1) & -2;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	330	  lzx->window_size     = 1 << window_bits;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	339	  lzx->num_offsets     = position_slots[window_bits - 15] << 3;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	342	  lzx->o_ptr = lzx->o_end = &lzx->e8_buf[0];
offset-size-arithmetic	libclammspack/mspack/lzxd.c	363	    if (length > lzx->window_size) {
offset-size-arithmetic	libclammspack/mspack/lzxd.c	375	        unsigned char *pos = &lzx->window[lzx->window_size - length];
offset-size-arithmetic	libclammspack/mspack/lzxd.c	377	        /* length can't be more than 2^25, so no signedness problem */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	384	void lzxd_set_output_length(struct lzxd_stream *lzx, off_t out_bytes) {
offset-size-arithmetic	libclammspack/mspack/lzxd.c	399	  i = lzx->o_end - lzx->o_ptr;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	406	    lzx->offset += i;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	414	  window_posn = lzx->window_posn;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	419	  end_frame = (unsigned int)((lzx->offset + out_bytes) / LZX_FRAME_SIZE) + 1;
